,fecha,local_id,local_nombre,comuna_nombre,localidad_nombre,local_direccion,funcionamiento_hora_apertura,funcionamiento_hora_cierre,local_telefono,local_lat,local_lng,funcionamiento_dia,fk_region,fk_comuna,fk_localidad,turno,funcionamiento_hora_apertura_turno,funcionamiento_hora_cierre_turno
129,15-04-22,181,BOTICA SALCOBRAND,VALPARAISO,PLAN VALPARAISO,PLAZA ANIBAL PINTO 1191-1199 LC 1 Y 2,08:30:00,20:00:00,+5632224223300 anexo 5469,-33.0431865973987,-71.6242285286204,viernes,6,78,2,No,,
130,15-04-22,182,KNOP,VALPARAISO,PLAN VALPARAISO,AV. BRASIL 1302,09:00:00,18:00:00,+56322214391,-33.0442766675741,-71.6229869102183,viernes,6,78,2,No,,
131,15-04-22,183,KNOP,VALPARAISO,PLAN VALPARAISO,AV. PEDRO MONTT Nº 1842 LOCAL A - 102,09:00:00,18:00:00,+56322236692,-33.0469452672565,-71.6178522815687,viernes,6,78,2,No,,
132,15-04-22,184,KNOP,VALPARAISO,PLAN VALPARAISO,AV. ARGENTINA N° 241,09:00:00,18:00:00,+56322259091,-33.0454941691382,-71.604480623043,viernes,6,78,2,No,,
133,15-04-22,185,MAS SALUD,VALPARAISO,PLAN VALPARAISO,CONDEL Nº 1525,11:00:00,19:30:00,+56322226556,-33.0461876014906,-71.6212985423217,viernes,6,78,2,No,,
134,15-04-22,186,CRUZ VERDE,VALPARAISO,VALPARAISO URGENCIA,AV. PEDRO MONTT 1902,00:00:00,00:00:00,+56322745048,-33.0470628068749,-71.6169778733873,viernes,6,78,1,No,,
135,15-04-22,187,CONAC,VALPARAISO,PLAN VALPARAISO,BLAS CUEVAS N° 965,08:30:00,16:00:00,+56322258626,-33.0524290091146,-71.609599253029,viernes,6,78,2,No,,
136,15-04-22,192,ECONOMICA,CASABLANCA,CASABLANCA,CHACABUCO Nº 208,09:00:00,21:00:00,+56322743046,-33.3200990278442,-71.406862450338,viernes,6,344,49,No,,
137,15-04-22,194,ALGARROBO,ALGARROBO,ALGARROBO,AV.CARLOS ALESSANDRI 1990,09:30:00,19:30:00,+56352483718,-33.3615479912175,-71.666660174247,viernes,6,45,3,No,,
138,15-04-22,195,CRUZ VERDE,ALGARROBO,ALGARROBO,AV. CARLOS ALESSANDRI Nº 1915 - 1923,08:30:00,18:30:00,+56352489065,-33.3610508004278,-71.6658821617468,viernes,6,45,3,No,,
139,15-04-22,196,CRUZ VERDE,ALGARROBO,ALGARROBO,AV. IGNACIO CARRERA PINTO ESQUINA DR. GUILLERMO MÜCKE,08:30:00,18:00:00,+56352481876,-33.3690854924785,-71.6691682588718,viernes,6,45,3,No,,
140,15-04-22,198,GALVEZ,ALGARROBO,ALGARROBO,LUZ DIVINA  SITIO Nº 5,10:00:00,21:00:00,+5635sin teléfono,-33.3718929144967,-71.6673306139507,viernes,6,45,3,No,,
141,15-04-22,199,CRUZ VERDE,EL QUISCO,EL QUISCO,J.N. AGUIRRE Nº 017,08:30:00,18:30:00,+56352471987,-33.3972727161571,-71.6944403358581,viernes,6,51,9,No,,
142,15-04-22,200,EL QUISCO,EL QUISCO,EL QUISCO,AV. ISIDORO DUBORNAIS Nº 177,10:00:00,21:00:00,+56352471182,-33.3967877278712,-71.6947693097814,viernes,6,51,9,No,,
143,15-04-22,203,SAN ENRIQUE,EL TABO,El TABO,SAN MARCOS Nº793 LOCAL 01,10:00:00,20:00:00,+56352469037,-33.4552541449701,-71.6673220648659,viernes,6,52,50,No,,
144,15-04-22,204,FARMASOL,EL TABO,El TABO,ARTURO PRAT Nº441,11:30:00,00:00:00,+56352469865,-33.4559147122322,-71.6642768716966,viernes,6,52,50,No,,
145,15-04-22,205,LAS CRUCES,EL TABO,El TABO,ERRAZURIZ Nº 182 LAS CRUCES,10:30:00,20:30:00,+56352431224,-33.499676,-71.616060,viernes,6,52,50,Si,09:00:00,21:00:00
146,15-04-22,206,CARTAGENA,CARTAGENA,CARTAGENA,ALMIRANTE LATORRE Nº80,09:00:00,21:00:00,+56352450374,-33.5469589215463,-71.602734921825,viernes,6,48,5,No,,
147,15-04-22,207,CRUZ VERDE,CARTAGENA,CARTAGENA,AV. CARTAGENA N°313,08:30:00,18:30:00,+56352451143,-33.5465928963621,-71.6025624301641,viernes,6,48,5,No,,
148,15-04-22,208,SAN SEBASTIAN,CARTAGENA,CARTAGENA,CASANOVA Nº 328,10:30:00,19:30:00,+56352451357,-33.547220627122,-71.6031519364708,viernes,6,48,5,Si,09:00:00,01:00:00
149,15-04-22,211,CRUZ VERDE,SAN ANTONIO,SAN ANTONIO,AV. CENTENARIO Nº 120,08:30:00,19:30:00,+56352216549,-33.5804065819916,-71.6113547173853,viernes,6,73,19,No,,
150,15-04-22,213,CRUZ VERDE,SAN ANTONIO,SAN ANTONIO,AV. PROVIDENCIA  N° 196,08:30:00,18:30:00,+56352280380,-33.6119610329653,-71.6105500711006,viernes,6,73,19,No,,
151,15-04-22,214,CRUZ VERDE,SAN ANTONIO,SAN ANTONIO,LAURO BARROS Nº250 LOCAL 1,08:30:00,18:30:00,+56352353014,-33.580585049071,-71.6084517691834,viernes,6,73,19,No,,
152,15-04-22,215,DR. SIMI,SAN ANTONIO,SAN ANTONIO,PEDRO MONTT Nº129 LOCAL 4,08:30:00,20:30:00,+56352353168,-33.5800265651288,-71.6114186647732,viernes,6,73,19,No,,
153,15-04-22,216,MASTER,SAN ANTONIO,SAN ANTONIO,LUIS REUS Nª 273 L.4,10:00:00,20:00:00,+56352588604,-33.5883437717979,-71.6082114019404,viernes,6,73,19,No,,
154,15-04-22,217,FARMACIA MINELY,SAN ANTONIO,SAN ANTONIO,AV. PROVIDENCIA Nº 121,09:30:00,19:00:00,+5635282498,-33.6114086007081,-71.6110937287789,viernes,6,73,19,No,,
155,15-04-22,218,SALCOBRAND,SAN ANTONIO,SAN ANTONIO,AV. CENTENARIO Nº 102,09:00:00,19:00:00,+5635224223300 anexo 5356,-33.5805083390525,-71.6116593880986,viernes,6,73,19,No,,
156,15-04-22,219,SALCOBRAND,SAN ANTONIO,SAN ANTONIO,AV: PROVIDENCIA  Nº 102,09:30:00,18:00:00,+5635224223300 anexo 5386,-33.611391350083,-71.6106298652622,viernes,6,73,19,No,,
157,15-04-22,220,SAN ENRIQUE,SAN ANTONIO,SAN ANTONIO,AV. CENTENARIO  N° 67,09:00:00,19:30:00,+56352216791,-33.5808947818732,-71.612144987547,viernes,6,73,19,Si,09:00:00,08:59:00
158,15-04-22,221,SAN NICOLAS,SAN ANTONIO,SAN ANTONIO,AV. EL MOLO N° 139,09:30:00,19:30:00,+56352235962,-33.5959704792254,-71.6116623737502,viernes,6,73,19,No,,
159,15-04-22,222,CENTRAL DE HOMEOPATIA SAN ANTONIO,SAN ANTONIO,SAN ANTONIO,PEDRO MONTT Nº 129 L - 3,10:00:00,20:00:00,+56352213535,-33.5800344387736,-71.6114727596172,viernes,6,73,19,No,,
160,15-04-22,224,SALCOBRAND,SAN ANTONIO,SAN ANTONIO,PASEO BELLAMAR N° 22 LOCAL 14,10:00:00,18:00:00,+5635224223300 anexo 5372,-33.5822971432269,-71.613619915542,viernes,6,73,19,No,,
161,15-04-22,225,CRUZ VERDE,SAN ANTONIO,SAN ANTONIO,AV. RAMON BARROS LUCO N° 105 LOC. 10,10:00:00,21:00:00,+56352235038,-33.5814219335654,-71.6140782387673,viernes,6,73,19,No,,
162,15-04-22,227,CRUZ VERDE,SANTO DOMINGO,SANTO DOMINGO,AV. EL GOLF Nº05,08:30:00,18:30:00,+56352442803,-33.6403611606981,-71.6267027978355,viernes,6,77,39,No,,
163,15-04-22,228,CRUZ VERDE,ISLA DE PASCUA,ISLA DE PASCUA,ATAMU TEKENA S/N,08:30:00,16:00:00,+56322551541,-27.1497101, -109.4290893  ,viernes,6,54,11,Si,09:00:00,21:00:00
164,15-04-22,241,SANA SANA,VALPARAISO,PLAN VALPARAISO,CONDELL 1472,10:00:00,20:00:00,+56322239732,-33.0459267590154,-71.6221258623305,viernes,6,78,2,No,,
165,15-04-22,243,LAS REJAS,PUCHUNCAVI,PUCHUNCAVI,PEDRO AGUIRRE CERDA 21 - VENTANAS,09:30:00,20:00:00,+56322796910,-32.7417636016241,-71.4848105136989,viernes,6,67,30,No,,
166,15-04-22,245,CABILDO,CABILDO,CABILDO,AV. HUMERES N° 753,10:00:00,20:00:00,+56332763055,-32.4269387133692,-71.0678172203613,viernes,6,46,4,Si,09:00:00,23:00:00
167,15-04-22,246,ECOFARMACIAS,CABILDO,CABILDO,AV. HUMERES N° 688,09:30:00,21:30:00,+56332761259,-32.4263559185527,-71.0670595672433,viernes,6,46,4,No,,
168,15-04-22,247,NUEVA CABILDO,CABILDO,CABILDO,AV. HUMERES N°571,09:30:00,21:00:00,+56332762981,-32.4268688598886,-71.0676773886762,viernes,6,46,4,No,,
169,15-04-22,248,CRUZ VERDE,CABILDO,CABILDO,AV. HUMERES N° 552,09:00:00,21:00:00,+56332763352,-32.4266348108772,-71.0676507790677,viernes,6,46,4,No,,
170,15-04-22,249,FARMAVIDA,CATEMU,CATEMU,BORJA GARCIA HUIDOBRO N° 051,09:30:00,21:00:00,+56342631035,-32.7780107476414,-70.9623902381342,viernes,6,49,7,No,,
171,15-04-22,250,CRUZ VERDE,LA LIGUA,LA LIGUA,PEDRO POLANCO N° 263,09:00:00,22:00:00,+56332714811,-32.4487343174696,-71.231162111896,viernes,6,58,14,No,,
172,15-04-22,252,DR. SIMI,LA LIGUA,LA LIGUA,ORTIZ DE ROZAS N° 600,09:00:00,20:00:00,+56333318,-32.4489412038641,-71.2322095139911,viernes,6,58,14,No,,
173,15-04-22,253,ECOFARMACIAS,LA LIGUA,LA LIGUA,ORTIZ DE ROZAS N° 434,09:00:00,19:30:00,+56332333468,-32.4489289224439,-71.2303585940208,viernes,6,58,14,No,,
174,15-04-22,254,ECOFARMACIAS,LA LIGUA,LA LIGUA,ORTIZ DE ROZAS N° 498,09:00:00,22:30:00,"+56713253, 3",-32.4488813729109,-71.231006201479,viernes,6,58,14,Si,09:00:00,08:59:00
175,15-04-22,255,PORTALES,LA LIGUA,LA LIGUA,PORTALES N° 706,09:00:00,22:00:00,+56716843,-32.4498941930026,-71.2333923268525,viernes,6,58,14,No,,
176,15-04-22,256,AHUMADA,LA LIGUA,LA LIGUA,ORTIZ DE ROZAS N°476,09:00:00,19:00:00,+560226313557,-32.4489133146027,-71.2307304599377,viernes,6,58,14,No,,
177,15-04-22,257,AHUMADA,LOS ANDES,LOS ANDES,"AV. SANTA TERESA N° 683, L-18",09:00:00,19:00:00,+5633226313386,-32.8354388234547,-70.6043452642452,viernes,6,61,20,No,,
178,15-04-22,258,CRUZ VERDE,LOS ANDES,LOS ANDES,"AV. ARGENTINA N° 805, L-1020",09:00:00,20:45:00,+5634800802800,-32.8271626821526,-70.6026688445253,viernes,6,61,20,No,,
179,15-04-22,259,CRUZ VERDE,LOS ANDES,LOS ANDES,MAIPU N° 302,09:00:00,22:00:00,+56342402955,-32.833526665096,-70.5973027730903,viernes,6,61,20,No,,
180,15-04-22,260,DR. SIMI,LOS ANDES,LOS ANDES,"O""HIGGINS N°293",09:00:00,21:00:00,+56343622,-32.8344438188261,-70.5975221792207,viernes,6,61,20,No,,
181,15-04-22,261,EL CONDOR,LOS ANDES,LOS ANDES,ESMERALDA N° 443,09:00:00,21:00:00,+56342421616,-32.8329434598703,-70.5991832208877,viernes,6,61,20,No,,
182,15-04-22,263,SALCOBRAND,LOS ANDES,LOS ANDES,MAIPU N°332,09:00:00,21:00:00,+56322403281,-32.8337956784048,-70.5974251050625,viernes,6,61,20,No,,
183,15-04-22,264,SALCOBRAND,LOS ANDES,LOS ANDES,ESMERALDA N° 299,09:00:00,20:30:00,+560224223300 anexo 5305,-32.8333471410356,-70.5972354596901,viernes,6,61,20,Si,09:00:00,08:59:00
184,15-04-22,265,SALCOBRAND,LOS ANDES,LOS ANDES,"AV. ARGENTINA N° 805, L-1013",09:00:00,18:00:00,+560224223300 anexo 5410,-32.82717306688,-70.6025622080275,viernes,6,61,20,No,,
185,15-04-22,266,SALCOBRAND,LOS ANDES,LOS ANDES,"AV. SANTA TERESA N° 683, L-104-106",10:00:00,21:00:00,+560224223300 anexo 5251,-32.835555086719,-70.6044221388779,viernes,6,61,20,No,,
186,15-04-22,267,SANTA ROSA,LOS ANDES,LOS ANDES,O'HIGGINS N° 298,09:00:00,21:00:00,+563424,-32.8344951941142,-70.5977367633345,viernes,6,61,20,No,,
187,15-04-22,268,KNOP,LOS ANDES,LOS ANDES,MAIPU N°254,09:00:00,19:00:00,+56342510928,-32.8328981943557,-70.5970778579999,viernes,6,61,20,No,,
188,15-04-22,269,AHUMADA,LOS ANDES,LOS ANDES,ESMERALDA N° 315,08:30:00,20:00:00,+56026313652,-32.8332614878186,-70.5975864663555,viernes,6,61,20,No,,
189,15-04-22,270,CRUZ VERDE,LOS ANDES,LOS ANDES,MAIPU N°320,09:00:00,21:00:00,+56342345168,-32.8336432057362,-70.5973582756691,viernes,6,61,20,No,,
190,15-04-22,271,DEL VALLE,PAPUDO,PAPUDO,DOMINGO FERNANDEZ CONCHA 303,10:00:00,21:00:00,+5633+56951881267,-32.5080766044502,-71.444921108031,viernes,6,65,25,Si,09:00:00,21:00:00
191,15-04-22,272,SAN JOSE PAPUDO,PAPUDO,PAPUDO,CHORRILLOS N°93,10:00:00,20:00:00,+5633+56999987723,-32.5072043868488,-71.4471110053879,viernes,6,65,25,No,,
192,15-04-22,274,NUEVA ANTONIO,PUTAENDO,PUTAENDO,A. CAMUS  90,09:00:00,21:00:00,+56342501989,-32.6258032740768,-70.7168742510353,viernes,6,68,31,No,,
193,15-04-22,275,FARMAVIDA,PUTAENDO,PUTAENDO,COMERCIO N° 478,09:00:00,21:00:00,+5634+56996490798,-32.6268892307614,-70.7166072197359,viernes,6,68,31,Si,09:00:00,21:00:00
194,15-04-22,276,AHUMADA,SAN FELIPE,SAN FELIPE,PRAT N° 798,09:00:00,20:00:00,+560226313149,-32.7499489167651,-70.7256027010433,viernes,6,75,37,No,,
195,15-04-22,277,CRUZ VERDE,SAN FELIPE,SAN FELIPE,MERCED N° 176,09:00:00,21:00:00,+56342514734,-32.7513976026944,-70.7251930500761,viernes,6,75,37,No,,
196,15-04-22,278,CRUZ VERDE,SAN FELIPE,SAN FELIPE,PRAT N° 199 B,09:00:00,22:00:00,+56342510068,-32.7499960571596,-70.7254541910513,viernes,6,75,37,No,,
197,15-04-22,280,DR. SIMI,SAN FELIPE,SAN FELIPE,PORTUS N° 239,09:00:00,21:00:00,+56517775,-32.7514425073796,-70.7232407620542,viernes,6,75,37,Si,09:00:00,08:59:00
198,15-04-22,281,NUEVA MODERNA,SAN FELIPE,SAN FELIPE,"PORTUS Nº1194, LOCAL 2",09:00:00,21:00:00,+56511659,-32.7504946484281,-70.7239589333067,viernes,6,75,37,No,,
199,15-04-22,282,SALCOBRAND,SAN FELIPE,SAN FELIPE,COIMAS N° 210,08:00:00,22:00:00,+56518407,-32.7507965157179,-70.7243062824228,viernes,6,75,37,No,,
200,15-04-22,283,CRUZ VERDE,SAN FELIPE,SAN FELIPE,"O'HIGGINS N° 1150, L-1030",08:30:00,22:00:00,+56532399,-32.756866791555,-70.7229610019134,viernes,6,75,37,No,,
201,15-04-22,284,KNOP,SAN FELIPE,SAN FELIPE,PRAT N° 245,09:00:00,19:00:00,+56342510928,-32.7497090955122,-70.7266440063953,viernes,6,75,37,No,,
202,15-04-22,285,SALCOBRAND,SAN FELIPE,SAN FELIPE,PRAT N° 213 - 215,09:00:00,18:00:00,+5634950021150,-32.7498709049586,-70.7260281077299,viernes,6,75,37,No,,
203,15-04-22,286,BELLPARMA,SAN FELIPE,SAN FELIPE,MAIPU N° 1121,09:00:00,21:00:00,+56342505835,-32.7481882803147,-70.7296670156928,viernes,6,75,37,No,,
204,15-04-22,287,FARMAVIDA,SANTA MARIA,SANTA MARIA,TRES CARRERA S/N ESQUINA O'HIGGINS,09:30:00,20:00:00,+5634+56996490798,-32.7485710741327,-70.6566197761406,viernes,6,76,38,No,,
205,15-04-22,288,CRUZ VERDE,ZAPALLAR,ZAPALLAR,AV. CACHAGUA N° 34,09:00:00,21:00:00,+560,-32.5778496,-71.45114660000002,viernes,6,81,42,No,,
206,15-04-22,289,CRUZ VERDE,ZAPALLAR,ZAPALLAR,MOISES CHACON N° 140,09:00:00,19:00:00,+56332741991,-32.5543541382821,-71.455588123027,viernes,6,81,42,Si,09:00:00,21:00:00
207,15-04-22,290,FARMARKET,ZAPALLAR,LAGUNA DE ZAPALLAR,AV. CARLOS LEON BRICEÑO N° 498,10:30:00,20:30:00,+5667967275116,-32.6297105669351,-71.4227773600892,viernes,6,81,15,No,,
208,15-04-22,292,ECOFARMACIAS,LLAY LLAY,LLAY - LLAY,BALMACEDA N° 57,09:00:00,21:00:00,+56342613878,-32.8421726585979,-70.9528724030119,viernes,6,60,18,No,,
209,15-04-22,293,CRUZ VERDE,LLAY LLAY,LLAY - LLAY,BALMACEDA N° 64,09:00:00,21:00:00,+56613147,-32.8419783216714,-70.9526117482013,viernes,6,60,18,No,,
210,15-04-22,294,ANTONIO,SAN FELIPE,SAN FELIPE,MERCED N°750,09:00:00,21:00:00,+56342511257,-32.7509107058948,-70.7271474758908,viernes,6,75,37,No,,
211,15-04-22,296,SALCOBRAND,JUAN FERNANDEZ,JUAN FERNANDEZ,"MANZANA 16, SITIO 7",09:00:00,17:00:00,+5671224223300 anexo 5499,-33.635261,-78.831572,viernes,6,55,52,No,,
212,15-04-22,297,FARMACIA AHUMADA,IQUIQUE,IQUIQUE,BILBAO ESQUINA PADRE HURTADO,09:00:00,19:00:00,+56977757349,-20.261497611,-70.129213929,viernes,2,9,65,No,,
213,15-04-22,298,FARMACIA AHUMADA,IQUIQUE,IQUIQUE,VIVAR 723,10:00:00,18:00:00,+560226313111,-20.2148853,-70.1485841,viernes,2,9,65,No,,
214,15-04-22,299,FARMACHILE,VIÑA DEL MAR,PLAN DE VIÑA,SIMON BOLIVAR 263-A,09:00:00,19:00:00,+56322630526,-33.0280707126299,-71.5430523594368,viernes,6,80,28,No,,
215,15-04-22,300,NATURAL LIFE,VILLA ALEMANA,VILLA ALEMANA,BLANCO 47 LOCAL 3,08:30:00,18:00:00,+56322915188,-33.0437244911632,-71.3723870581823,viernes,6,79,40,No,,
216,15-04-22,302,CRUZ VERDE,VIÑA DEL MAR,GOMEZ CARREÑO - REÑACA ALTO,AV. ALESSANDRI 4085 LOCAL 1120,08:30:00,18:00:00,+56322230180,-32.9975089111507,-71.5129951580062,viernes,6,80,10,No,,
217,15-04-22,305,CRUZ VERDE,PUCHUNCAVI,PUCHUNCAVI,CARRETERA F 30 - E   KM 45 LOC 1 MAITENCILLO,08:30:00,18:30:00,+56342771581,-32.6460432480962,-71.4250085014157,viernes,6,67,30,No,,
218,15-04-22,306,SAN JAVIER,VIÑA DEL MAR,MIRAFLORES ALTO,EL MEMBRILLO 3150 LOCAL 8,09:00:00,20:15:00,+56322646625,-33.0207553549397,-71.5156242808765,viernes,6,80,22,No,,
219,15-04-22,308,CRUZ VERDE,CONCON,CONCON,"LOS GINKOS 5 LOCAL 11,12,13",08:30:00,18:00:00,+56322857355,-32.944359336889,-71.5456991425245,viernes,6,50,8,No,,
220,15-04-22,309,CRUZ VERDE,CONCON,CONCON,AV. CON CON REÑACA 3850 LOCAL 1013,08:30:00,18:00:00,+56322858104,-32.9401567741936,-71.5461774672367,viernes,6,50,8,No,,
221,15-04-22,310,CRUZ VERDE,CONCON,CONCON,MAGALLANES 866,08:30:00,19:30:00,+56322813636,-32.929978604972,-71.5189630170604,viernes,6,50,8,Si,09:00:00,08:59:00
222,15-04-22,311,AHUMADA,CONCON,CONCON,MANANTIALES 945 LOCAL 104,08:30:00,20:00:00,+560226313224,-32.9308345041347,-71.5189979816134,viernes,6,50,8,No,,
223,15-04-22,312,SALCOBRAND,CONCON,CONCON,AV. CON CON REÑACA  3850 LOCAL 1004,09:00:00,19:00:00,+56322857737,-32.9404983406804,-71.5462300353624,viernes,6,50,8,No,,
224,15-04-22,313,FAMIFARMA,CONCON,CONCON,CALLE SIETE 685,08:00:00,20:00:00,+56322816359,-32.9244663893306,-71.5164225252732,viernes,6,50,8,No,,
225,15-04-22,314,FARMACIA AHUMADA,IQUIQUE,IQUIQUE,HÉROES DE LA CONCEPCIÓN 2653  SUPERMERCADO LIDER,08:30:00,19:00:00,+5602232740357,-20.23573422028,-70.14335989,viernes,2,9,65,No,,
226,15-04-22,315,FARMACIA AHUMADA,IQUIQUE,IQUIQUE,TARAPACA 599,09:00:00,19:00:00,+560226313267,-20.2138705,-70.1492774,viernes,2,9,65,No,,
227,15-04-22,319,FARMACIA ARAUCO,IQUIQUE,IQUIQUE,VIVAR 976,09:30:00,19:30:00,+56572419122,-20.2171173,-70.1486324,viernes,2,9,65,No,,
228,15-04-22,320,AHUMADA,QUILPUE,QUILPUE,AV. RAMÓN FREIRE 1351,08:30:00,19:00:00,+56964852626,-33.0456396394099,-71.4177377167955,viernes,6,70,33,No,,
229,15-04-22,321,FARMACIA CRUZ DEL SUR,ALTO HOSPICIO,ALTO HOSPICIO,AVENIDA LOS CÓNDORES 3824,10:00:00,20:00:00,+56572323097,-20.27439531605,-70.096399784,viernes,2,5,61,No,,
230,15-04-22,322,FARMACIA CRUZ VERDE,IQUIQUE,IQUIQUE,HÉROES DE LA CONCEPCIÓN 2555 L158-160A,08:30:00,19:30:00,+56572439694,-20.232718,-70.142465,viernes,2,9,65,No,,
231,15-04-22,323,FARMACIA CRUZ VERDE,IQUIQUE,IQUIQUE,HEROES DE LA CONCEPCION 2855,08:30:00,21:30:00,+56572248719,-20.23888504,-70.144819021,viernes,2,9,65,No,,
232,15-04-22,325,ECOFARMACIAS,QUILPUE,QUILPUE,BLANCO 946,09:00:00,21:00:00,+56322543168,-33.046292545717,-71.440688867462,viernes,6,70,33,No,,
233,15-04-22,326,MAS SALUD,QUILPUE,QUILPUE,BLANCO 970,09:30:00,15:00:00,+56323204374,-33.0463095171435,-71.4402824905479,viernes,6,70,33,No,,
234,15-04-22,327,VALPARAISO,VILLA ALEMANA,VILLA ALEMANA,AV. VALPARAISO 1291,09:00:00,17:00:00,+5632319 6641,-33.0445576376443,-71.3816597755949,viernes,6,79,40,No,,
235,15-04-22,328,HOMEONATUR,QUILPUE,QUILPUE,CLAUDIO VICUÑA 878,09:30:00,16:00:00,+56322910311,-33.0469112425689,-71.4422476825797,viernes,6,70,33,No,,
236,15-04-22,329,ECONOMICA,QUINTERO,QUINTERO,NORMANDIE 1885,09:00:00,19:30:00,+56322933034,-32.7849567205158,-71.5275574171605,viernes,6,71,34,No,,
237,15-04-22,331,CRUZ VERDE,VIÑA DEL MAR,GOMEZ CARREÑO - REÑACA ALTO,AV. PACIFICO 5095 GÓMEZ CARREÑO,10:00:00,20:00:00,+56322862583,-32.9992402250853,-71.519250558831,viernes,6,80,10,No,,
238,15-04-22,332,CRUZ VERDE,VIÑA DEL MAR,PLAN DE VIÑA,AV. VALPARAISO 786,09:00:00,18:00:00,+56322687977,-33.0253007676717,-71.5506472120462,viernes,6,80,28,No,,
239,15-04-22,334,MONTEMAR,CONCON,CONCON,BORGOÑO 25180,09:30:00,19:00:00,+56322813051,-32.9202235851259,-71.5099412409831,viernes,6,50,8,No,,
240,15-04-22,335,FARMACIA CRUZ VERDE ,IQUIQUE,IQUIQUE,TARAPACA 496,08:30:00,20:30:00,+56572425641,-20.213904,-70.150348,viernes,2,9,65,No,,
241,15-04-22,337,FARMACIA CRUZ VERDE,IQUIQUE,IQUIQUE,AV. ARTURO PRAT 1170 LOCAL 1,08:30:00,20:30:00,+56572416442,-20.2186591,-70.15486909,viernes,2,9,65,No,,
242,15-04-22,338,FARMACIA CRUZ VERDE,IQUIQUE,IQUIQUE,VIVAR 706-710,08:00:00,23:00:00,+56572422908,-20.2147384,-70.1485386,viernes,2,9,65,No,,
243,15-04-22,341,FARMACIA CRUZ VERDE,IQUIQUE,IQUIQUE,VIVAR 854,08:30:00,21:00:00,+56572318321,-20.2161886,-70.14863579,viernes,2,9,65,No,,
244,15-04-22,342,FARMACIA CRUZ VERDE,IQUIQUE,IQUIQUE,AV. FRANCISO BILBAO 3545 LOCAL 14,09:00:00,20:00:00,+56572329247,-20.257849,-70.132513046,viernes,2,9,65,No,,
245,15-04-22,343,FARMACIA CRUZ VERDE,IQUIQUE,IQUIQUE,MANUEL RODRIGUEZ 964 LOCAL 8,09:00:00,19:30:00,+56572790185,-20.223261171,-70.14669656,viernes,2,9,65,No,,
246,15-04-22,344,FARMACIA CRUZ VERDE,IQUIQUE,IQUIQUE,GENARO GALLO 2955 LOCAL 7,09:00:00,23:00:00,+56572248817,-20.242911558,-70.14214754,viernes,2,9,65,No,,
247,15-04-22,345,ECOFARMACIAS,SAN FELIPE,SAN FELIPE,PRAT N°776,08:30:00,21:00:00,+56342345132,-32.7500343802175,-70.7259458789179,viernes,6,75,37,No,,
248,15-04-22,348,CRUZ VERDE,QUILPUE,QUILPUE,DIEGO PORTALES 822,10:30:00,21:30:00,+56322543555,-33.046703125145,-71.4413640021234,viernes,6,70,33,No,,
249,15-04-22,351,FARMACIA FAMILIAR ,LIMACHE,LIMACHE,REPUBLICA 221,09:00:00,09:00:00,+56332417707,-33.0022386353404,-71.2660261659213,viernes,6,59,17,No,,
250,15-04-22,354,CENTRO DE SALUD FAMILIAR HIJUELAS,HIJUELAS,HIJUELAS,MANUEL RODRÍGUEZ N° 465,08:00:00,20:00:00,+5633271125,-32.7902388762314,-71.1491817917961,viernes,6,53,51,No,,
251,15-04-22,355,POSTA DE SALUD RURAL ROMERAL,HIJUELAS,HIJUELAS,"LOS PINOS S/N, SECTOR ROMERAL",00:00:00,00:00:00,+56332272505,,,viernes,6,53,51,No,,
252,15-04-22,357,CESFAM RINCONADA,RINCONADA,RINCONADA,ALBORADA Nº120,08:00:00,17:00:00,+5634492391,-32.8453793032925,-70.6871999644768,viernes,6,72,55,No,,
253,15-04-22,358,CESFAM PANQUEHUE ,PANQUEHUE,PANQUEHUE,"LOS AROMOS Nº33 B, VILLA EL BOSQUE",08:00:00,17:00:00,+5634492640,-32.7821438859497,-70.852078525185,viernes,6,64,53,No,,
254,15-04-22,359,CESFAM SAN ESTEBAN ,SAN ESTEBAN,SAN ESTEBAN,ARTURO PRAT N° 312,08:00:00,17:00:00,+5634492400,-32.804936852035,-70.5737230171761,viernes,6,74,56,No,,
255,15-04-22,361,CECOSF LO CALVO ,SAN ESTEBAN,SAN ESTEBAN,LO CAMUS S/N,08:00:00,17:00:00,+560,-32.7517314788931,-70.5916249305448,viernes,6,74,56,No,,
256,15-04-22,490,NUEVA SALUD,QUINTERO,QUINTERO,AV. NORMANDIE 2680 L-1,10:00:00,20:00:00,+56322935087,-32.7924497555717,-71.5266699049151,viernes,6,71,34,Si,09:00:00,08:59:00
257,15-04-22,491,ECOFARMACIAS,VIÑA DEL MAR,PLAN DE VIÑA,AV. LIBERTAD 1279 L-1,09:00:00,17:30:00,+56322270438,-33.0094386101488,-71.5489702508406,viernes,6,80,28,No,,
258,15-04-22,494,DR. SIMI,VIÑA DEL MAR,GOMEZ CARREÑO - REÑACA ALTO,AV. GOMEZ CARREÑO 3601 L-5,09:00:00,18:00:00,+56322833952,-32.9889860065243,-71.5251538954139,viernes,6,80,10,Si,09:00:00,21:00:00
259,15-04-22,495,KNOP,VIÑA DEL MAR,PLAN DE VIÑA,AV. LIBERTAD 1279 LOCAL 2,10:00:00,19:00:00,+56322699194,-33.0094023459632,-71.548979908632,viernes,6,80,28,No,,
